HP:0000013	Hypoplasia of the uterus	ICD10:Q51.811	Hypoplasia of uterus	false	
HP:0000013	Hypoplasia of the uterus	ICD10:Q51.811	Hypoplasia of uterus	true	
HP:0000015	Bladder diverticulum	ICD10:N32.3	Diverticulum of bladder	false	
HP:0000015	Bladder diverticulum	ICD10:N32.3	Diverticulum of bladder	true	
HP:0000017	Nocturia	ICD10:R35.1	Nocturia	false	
HP:0000017	Nocturia	ICD10:R35.1	Nocturia	true	
HP:0000031	Epididymitis	ICD10:N45.1	Epididymitis	false	
HP:0000031	Epididymitis	ICD10:N45.1	Epididymitis	true	
HP:0000039	Epispadias	ICD10:Q64.0	Epispadias	false	
HP:0000039	Epispadias	ICD10:Q64.0	Epispadias	true	
HP:0000051	Perineal hypospadias	ICD10:Q54.3	Hypospadias, perineal	false	
HP:0000051	Perineal hypospadias	ICD10:Q54.3	Hypospadias, perineal	true	
HP:0000072	Hydroureter	ICD10:N13.4	Hydroureter	false	
HP:0000072	Hydroureter	ICD10:N13.4	Hydroureter	true	
HP:0000086	Ectopic kidney	ICD10:Q63.2	Ectopic kidney	false	
HP:0000086	Ectopic kidney	ICD10:Q63.2	Ectopic kidney	true	
HP:0000089	Renal hypoplasia	ICD10:N27	small kidney	true	
HP:0000093	Proteinuria	ICD10:R80	proteinuria	false	
HP:0000093	Proteinuria	ICD10:R80	proteinuria	true	
HP:0000100	Nephrotic syndrome	ICD10:N04	nephrotic syndrome with	false	
HP:0000100	Nephrotic syndrome	ICD10:N04	nephrotic syndrome with	true	
HP:0000110	Renal dysplasia	ICD10:Q61.4	Renal dysplasia	false	
HP:0000110	Renal dysplasia	ICD10:Q61.4	Renal dysplasia	true	
HP:0000112	Nephropathy	ICD10:N14	nephropathy	false	
HP:0000112	Nephropathy	ICD10:N14	nephropathy	true	
HP:0000122	Unilateral renal agenesis	ICD10:Q60.0	Renal agenesis, unilateral	false	
HP:0000122	Unilateral renal agenesis	ICD10:Q60.0	Renal agenesis, unilateral	true	
HP:0000145	Transverse vaginal septum	ICD10:Q52.11	Transverse vaginal septum	false	
HP:0000145	Transverse vaginal septum	ICD10:Q52.11	Transverse vaginal septum	true	
