DOID:0001816	angiosarcoma	NCIT:C3088	Angiosarcoma	false	
DOID:0001816	angiosarcoma	NCIT:C3088	Angiosarcoma	true	
DOID:0050424	familial adenomatous polyposis	NCIT:C3339	Familial Adenomatous Polyposis	false	
DOID:0050424	familial adenomatous polyposis	NCIT:C3339	Familial Adenomatous Polyposis	true	
DOID:0050430	multiple endocrine neoplasia type 2A	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A	false	
DOID:0050430	multiple endocrine neoplasia type 2A	NCIT:C3226	Multiple Endocrine Neoplasia Type 2A	true	
DOID:0050458	juvenile myelomonocytic leukemia	NCIT:C9233	Juvenile Myelomonocytic Leukemia	false	
DOID:0050458	juvenile myelomonocytic leukemia	NCIT:C9233	Juvenile Myelomonocytic Leukemia	true	
DOID:0050523	adult T-cell leukemia	NCIT:C3184	Adult T-Cell Leukemia/Lymphoma	false	
DOID:0050523	adult T-cell leukemia	NCIT:C3184	Adult T-Cell Leukemia/Lymphoma	true	
DOID:0050547	familial medullary thyroid carcinoma	NCIT:C3879	Thyroid Gland Medullary Carcinoma	false	
DOID:0050608	Askin's tumor	NCIT:C7542	Askin Tumor	false	
DOID:0050608	Askin's tumor	NCIT:C7542	Askin Tumor	true	
DOID:0050610	oral cavity carcinoma in situ	NCIT:C4587	Stage 0 Oral Cavity Cancer	false	
DOID:0050610	oral cavity carcinoma in situ	NCIT:C4587	Stage 0 Oral Cavity Cancer	true	
DOID:0050611	pharynx carcinoma in situ	NCIT:C4942	Stage 0 Pharyngeal Cancer	false	
DOID:0050611	pharynx carcinoma in situ	NCIT:C4942	Stage 0 Pharyngeal Cancer	true	
DOID:0050612	gall bladder carcinoma in situ	NCIT:C4439	Stage 0 Gallbladder Cancer	false	
DOID:0050612	gall bladder carcinoma in situ	NCIT:C4439	Stage 0 Gallbladder Cancer	true	
DOID:0050616	malignant Leydig cell tumor	NCIT:C4213	Malignant Leydig Cell Tumor	false	
DOID:0050616	malignant Leydig cell tumor	NCIT:C4213	Malignant Leydig Cell Tumor	true	
DOID:0050617	malignant Sertoli cell tumor	NCIT:C67006	Malignant Sertoli Cell Tumor	false	
DOID:0050617	malignant Sertoli cell tumor	NCIT:C67006	Malignant Sertoli Cell Tumor	true	
DOID:0050619	paranasal sinus cancer	NCIT:C6014	Paranasal Sinus Carcinoma	false	
DOID:0050619	paranasal sinus cancer	NCIT:C6014	Paranasal Sinus Carcinoma	true	
DOID:0050619	paranasal sinus cancer	NCIT:C6017	Paranasal Sinus Adenocarcinoma	false	
DOID:0050619	paranasal sinus cancer	NCIT:C6017	Paranasal Sinus Adenocarcinoma	true	
DOID:0050619	paranasal sinus cancer	NCIT:C6018	Paranasal Sinus Mucoepidermoid Carcinoma	false	
DOID:0050619	paranasal sinus cancer	NCIT:C6018	Paranasal Sinus Mucoepidermoid Carcinoma	true	
DOID:0050619	paranasal sinus cancer	NCIT:C6019	Paranasal Sinus Adenoid Cystic Carcinoma	false	
DOID:0050619	paranasal sinus cancer	NCIT:C6019	Paranasal Sinus Adenoid Cystic Carcinoma	true	
DOID:0050619	paranasal sinus cancer	NCIT:C8193	Paranasal Sinus Squamous Cell Carcinoma	false	
DOID:0050619	paranasal sinus cancer	NCIT:C8193	Paranasal Sinus Squamous Cell Carcinoma	true	
DOID:0050623	bladder benign neoplasm	NCIT:C3618	Benign Bladder Neoplasm	false	
DOID:0050623	bladder benign neoplasm	NCIT:C3618	Benign Bladder Neoplasm	true	
DOID:0050624	gastrointestinal system benign neoplasm	NCIT:C4787	Benign Digestive System Neoplasm	false	
DOID:0050624	gastrointestinal system benign neoplasm	NCIT:C4787	Benign Digestive System Neoplasm	true	
DOID:0050625	biliary tract neoplasm	NCIT:C4441	Extrahepatic Bile Duct Neoplasm	false	
DOID:0050625	biliary tract neoplasm	NCIT:C4441	Extrahepatic Bile Duct Neoplasm	true	
DOID:0050626	gastrointestinal neuroendocrine tumor	NCIT:C95404	Digestive System Neuroendocrine Tumor	false	
DOID:0050626	gastrointestinal neuroendocrine tumor	NCIT:C95404	Digestive System Neuroendocrine Tumor	true	
DOID:0050685	small cell carcinoma	NCIT:C3915	Small Cell Carcinoma	false	
DOID:0050685	small cell carcinoma	NCIT:C3915	Small Cell Carcinoma	true	
DOID:0050743	mature T-cell and NK-cell lymphoma	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	false	
DOID:0050743	mature T-cell and NK-cell lymphoma	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	true	
DOID:0050744	anaplastic large cell lymphoma	NCIT:C3720	Anaplastic Large Cell Lymphoma	false	
DOID:0050744	anaplastic large cell lymphoma	NCIT:C3720	Anaplastic Large Cell Lymphoma	true	
DOID:0050744	anaplastic large cell lymphoma	NCIT:C9470	Systemic Anaplastic Large Cell Lymphoma	true	
DOID:0050745	diffuse large B-cell lymphoma	NCIT:C8851	Diffuse Large B-Cell Lymphoma	false	
DOID:0050745	diffuse large B-cell lymphoma	NCIT:C8851	Diffuse Large B-Cell Lymphoma	true	
DOID:0050746	mantle cell lymphoma	NCIT:C4337	Mantle Cell Lymphoma	false	
DOID:0050746	mantle cell lymphoma	NCIT:C4337	Mantle Cell Lymphoma	true	
DOID:0050747	lymphoplasmacytic lymphoma	NCIT:C3212	Lymphoplasmacytic Lymphoma	false	
DOID:0050747	lymphoplasmacytic lymphoma	NCIT:C3212	Lymphoplasmacytic Lymphoma	true	
DOID:0050748	marginal zone B-cell lymphoma	NCIT:C4341	Marginal Zone Lymphoma	false	
DOID:0050748	marginal zone B-cell lymphoma	NCIT:C4341	Marginal Zone Lymphoma	true	
DOID:0050749	peripheral T-cell lymphoma	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	false	
DOID:0050749	peripheral T-cell lymphoma	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	true	
