OMIM:606864	Carney-Stratakis syndrome	GO:0000104	succinate dehydrogenase activity	3.687494753989995e-12	8.132769679924934e-8	3	4	3	18671
OMIM:606864	Carney-Stratakis syndrome	GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	3.687494753989995e-12	8.132769679924934e-8	3	4	3	18671
OMIM:606864	Carney-Stratakis syndrome	GO:0006099	tricarboxylic acid cycle	3.368854750718242e-9	7.430009152709083e-5	3	29	3	18671
OMIM:163950	Noonan Syndrome 1	GO:0007409	axonogenesis	6.7087446709024334e-12	1.4796136371675317e-7	8	406	11	18671
OMIM:163950	Noonan Syndrome 1	GO:0060324	face development	5.102462896644511e-11	1.1253481918549468e-6	5	50	11	18671
OMIM:163950	Noonan Syndrome 1	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	3.010588445206963e-10	6.639852815903957e-6	8	647	11	18671
OMIM:163950	Noonan Syndrome 1	GO:0030878	thyroid gland development	9.68148672342295e-10	2.1352518968509315e-5	4	26	11	18671
OMIM:163950	Noonan Syndrome 1	GO:0045860	positive regulation of protein kinase activity	1.3688699063152399e-9	3.0190425783782615e-5	7	450	11	18671
OMIM:163950	Noonan Syndrome 1	GO:0043410	positive regulation of MAPK cascade	1.6968468852240903e-9	3.742395805361731e-5	7	464	11	18671
OMIM:163950	Noonan Syndrome 1	GO:0070371	ERK1 and ERK2 cascade	2.2043182834607933e-9	4.8616239741727796e-5	6	247	11	18671
OMIM:100300	Adams-Oliver syndrome	GO:0061314	Notch signaling involved in heart development	1.1057530446834107e-9	2.4387383400492624e-5	3	10	5	18671
OMIM:100300	Adams-Oliver syndrome	GO:0003222	ventricular trabecula myocardium morphogenesis	1.5202816783244089e-9	3.352981241544484e-5	3	11	5	18671
OMIM:268150	Rh deficiency syndrome	GO:0019740	nitrogen utilization	5.162592575658209e-11	1.138609792561418e-6	3	8	3	18671
OMIM:268150	Rh deficiency syndrome	GO:0015695	organic cation transport	1.0510335934910131e-9	2.3180545904444294e-5	3	20	3	18671
OMIM:268150	Rh deficiency syndrome	GO:0072488	ammonium transmembrane transport	1.8660706313511355e-9	4.115618777444929e-5	3	24	3	18671
OMIM:268150	Rh deficiency syndrome	GO:0008519	ammonium transmembrane transporter activity	2.397144815979857e-9	5.2869028916435745e-5	3	26	3	18671
DOID:0050577	Sensenbrenner syndrome	GO:0035721	intraciliary retrograde transport	1.021405182655144e-14	2.2527091303459201e-10	4	9	4	18671
DOID:0050577	Sensenbrenner syndrome	GO:0030991	intraciliary transport particle A	1.176836406102666e-14	2.5955126936594297e-10	4	8	4	18671
DOID:0050577	Sensenbrenner syndrome	GO:0097542	ciliary tip	2.4488411298762003e-11	5.40091911194196e-7	4	43	4	18671
DOID:0050576	Senior-Loken syndrome	GO:0032391	photoreceptor connecting cilium	8.555378627761456e-13	1.8868887563527892e-8	5	30	9	18671
DOID:0050580	hereditary lymphedema	GO:0001946	lymphangiogenesis	3.352998878547453e-9	7.395039026636407e-5	3	14	5	18671
DOID:0050581	brachydactyly	GO:0008285	negative regulation of cell proliferation	3.443800800084773e-12	7.595302664586967e-8	9	634	11	18671
DOID:0050581	brachydactyly	GO:0030326	embryonic limb morphogenesis	3.601385856200068e-11	7.94285650584925e-7	6	125	11	18671
DOID:0050581	brachydactyly	GO:0030509	BMP signaling pathway	5.993505691748169e-11	1.3218676803150586e-6	6	136	11	18671
DOID:0050581	brachydactyly	GO:0007389	pattern specification process	1.0325270638489314e-9	2.2772384393188183e-5	7	432	11	18671
DOID:0050581	brachydactyly	GO:0002062	chondrocyte differentiation	1.3825685041268798e-9	3.0492548358518334e-5	5	95	11	18671
DOID:0050581	brachydactyly	GO:0045667	regulation of osteoblast differentiation	3.0455619137725876e-9	6.716986800825442e-5	5	111	11	18671
DOID:0050567	orofacial cleft	GO:0051241	negative regulation of multicellular organismal process	3.1389569832285247e-9	6.922969626510511e-5	17	966	58	18671
DOID:0050564	autosomal dominant nonsyndromic deafness	GO:0007605	sensory perception of sound	2.220446049250313e-15	4.8971937616215655e-11	23	138	31	18671
